,id,owner_name,owner_is_human,owner_result,is_army,is_building,is_worker,started_at,finished_at,died_at
JinairRogue193986564,193986564,JinairRogue,True,Loss,False,True,False,23682,24162,28379
JinairRogue19398658,19398658,JinairRogue,True,Loss,True,False,False,20072,20072,20744
JinairRogue19398659,19398659,JinairRogue,True,Loss,True,False,False,20751,20751,21103
JinairRogue194248705,194248705,JinairRogue,True,Loss,False,False,False,16205,16205,17582
JinairRogue194248706,194248706,JinairRogue,True,Loss,True,False,False,17585,17585,18049
JinairRogue194248708,194248708,JinairRogue,True,Loss,False,False,False,18059,18059,21757
JinairRogue194248709,194248709,JinairRogue,True,Loss,True,False,False,21828,21828,22425
JinairRogue194510849,194510849,JinairRogue,True,Loss,True,False,False,16229,16229,17150
JinairRogue194510851,194510851,JinairRogue,True,Loss,True,False,False,17199,17199,17670
JinairRogue194510854,194510854,JinairRogue,True,Loss,True,False,False,21836,21836,22415
JinairRogue194772993,194772993,JinairRogue,True,Loss,True,False,False,16229,16229,17150
JinairRogue194772995,194772995,JinairRogue,True,Loss,True,False,False,17758,17758,19543
JinairRogue194772996,194772996,JinairRogue,True,Loss,True,False,False,20234,20234,21085
JinairRogue194772997,194772997,JinairRogue,True,Loss,False,False,False,22130,22130,22964
JinairRogue194772998,194772998,JinairRogue,True,Loss,True,False,False,22966,22966,25510
JinairRogue194773000,194773000,JinairRogue,True,Loss,False,False,False,25614,25614,26376
JinairRogue194773001,194773001,JinairRogue,True,Loss,True,False,False,26380,26380,27274
JinairRogue194773002,194773002,JinairRogue,True,Loss,True,False,False,27465,27465,27784
JinairRogue195035139,195035139,JinairRogue,True,Loss,False,False,False,17517,17517,21758
JinairRogue195297281,195297281,JinairRogue,True,Loss,True,False,False,16251,16251,16678
JinairRogue195297282,195297282,JinairRogue,True,Loss,True,False,False,16913,16913,17553
JinairRogue195297285,195297285,JinairRogue,True,Loss,False,False,False,17571,17571,18627
JinairRogue195297286,195297286,JinairRogue,True,Loss,False,False,True,18630,18630,24113
JinairRogue195297288,195297288,JinairRogue,True,Loss,True,False,False,24438,24438,25935
JinairRogue195297289,195297289,JinairRogue,True,Loss,True,False,False,25961,25961,26239
JinairRogue195297290,195297290,JinairRogue,True,Loss,True,False,False,26381,26381,27266
JinairRogue195297292,195297292,JinairRogue,True,Loss,True,False,False,27458,27458,27762
JinairRogue195297295,195297295,JinairRogue,True,Loss,False,False,False,27781,27781,28523
JinairRogue195559425,195559425,JinairRogue,True,Loss,True,False,False,16259,16259,16621
JinairRogue195559426,195559426,JinairRogue,True,Loss,False,True,False,17171,17438,25831
JinairRogue195821569,195821569,JinairRogue,True,Loss,True,False,False,16260,16260,16676
JinairRogue195821570,195821570,JinairRogue,True,Loss,False,False,False,17060,17060,17582
JinairRogue196083713,196083713,JinairRogue,True,Loss,True,False,False,16260,16260,16599
JinairRogue196083714,196083714,JinairRogue,True,Loss,True,False,False,17199,17199,17643
JinairRogue196083715,196083715,JinairRogue,True,Loss,True,False,False,17653,17653,17899
JinairRogue196345857,196345857,JinairRogue,True,Loss,True,False,False,16260,16260,16625
JinairRogue196345859,196345859,JinairRogue,True,Loss,True,False,False,16865,16865,17670
JinairRogue196608001,196608001,JinairRogue,True,Loss,True,False,False,16261,16261,17581
JinairRogue196608003,196608003,JinairRogue,True,Loss,True,False,False,21840,21840,22532
JinairRogue196608004,196608004,JinairRogue,True,Loss,False,False,False,22584,22584,26377
JinairRogue196608005,196608005,JinairRogue,True,Loss,True,False,False,26380,26380,27266
JinairRogue196608007,196608007,JinairRogue,True,Loss,True,False,False,27464,27464,27792
JinairRogue196870145,196870145,JinairRogue,True,Loss,True,False,False,16365,16365,16544
JinairRogue196870147,196870147,JinairRogue,True,Loss,True,False,False,17544,17544,18096
JinairRogue196870152,196870152,JinairRogue,True,Loss,False,False,False,18157,18157,21834
JinairRogue196870153,196870153,JinairRogue,True,Loss,True,False,False,21836,21836,22507
JinairRogue196870159,196870159,JinairRogue,True,Loss,False,False,False,22636,22636,26380
JinairRogue197394433,197394433,JinairRogue,True,Loss,True,False,False,16365,16365,16535
JinairRogue197394446,197394446,JinairRogue,True,Loss,True,False,False,22461,22461,22695
JinairRogue197656577,197656577,JinairRogue,True,Loss,True,False,False,16365,16365,16564
JinairRogue197656585,197656585,JinairRogue,True,Loss,False,False,False,16658,16658,17585
JinairRogue197918721,197918721,JinairRogue,True,Loss,True,False,False,16369,16369,16671
JinairRogue197918722,197918722,JinairRogue,True,Loss,False,False,False,17068,17068,21836
JinairRogue197918723,197918723,JinairRogue,True,Loss,True,False,False,21839,21839,22307
JinairRogue198180866,198180866,JinairRogue,True,Loss,False,False,False,16390,16390,18630
JinairRogue198180868,198180868,JinairRogue,True,Loss,False,False,False,20328,20328,21836
JinairRogue198180869,198180869,JinairRogue,True,Loss,True,False,False,21840,21840,22478
JinairRogue198180871,198180871,JinairRogue,True,Loss,True,False,False,25051,25051,25512
JinairRogue198180874,198180874,JinairRogue,True,Loss,False,False,False,25606,25606,26380
JinairRogue198443016,198443016,JinairRogue,True,Loss,True,False,False,21749,21749,22511
JinairRogue198443017,198443017,JinairRogue,True,Loss,False,True,False,23132,23612,NA
JinairRogue198705155,198705155,JinairRogue,True,Loss,False,False,False,20290,20290,21837
JinairRogue198705156,198705156,JinairRogue,True,Loss,True,False,False,21839,21839,22307
JinairRogue198967299,198967299,JinairRogue,True,Loss,False,True,False,20345,20609,26019
JinairRogue198967303,198967303,JinairRogue,True,Loss,True,False,False,26069,26069,27272
JinairRogue199229443,199229443,JinairRogue,True,Loss,False,False,False,20414,20414,21839
JinairRogue199229444,199229444,JinairRogue,True,Loss,True,False,False,21841,21841,22383
JinairRogue199753729,199753729,JinairRogue,True,Loss,False,True,False,20352,20620,NA
JinairRogue200015874,200015874,JinairRogue,True,Loss,False,False,False,20387,20387,21840
JinairRogue200015875,200015875,JinairRogue,True,Loss,True,False,False,21843,21843,22450
JinairRogue200015877,200015877,JinairRogue,True,Loss,False,True,False,25402,25882,28060
JinairRogue200015878,200015878,JinairRogue,True,Loss,True,False,False,28063,28063,28344
JinairRogue200278017,200278017,JinairRogue,True,Loss,False,True,False,20363,20643,NA
JinairRogue200540162,200540162,JinairRogue,True,Loss,True,False,False,20434,20434,21100
JinairRogue200540164,200540164,JinairRogue,True,Loss,True,False,False,22063,22063,23660
JinairRogue200540165,200540165,JinairRogue,True,Loss,False,True,False,23673,24153,27807
JinairRogue200802305,200802305,JinairRogue,True,Loss,False,False,False,20391,20391,21840
JinairRogue200802306,200802306,JinairRogue,True,Loss,True,False,False,21843,21843,22442
JinairRogue201064450,201064450,JinairRogue,True,Loss,True,False,False,20434,20434,20985
JinairRogue201326593,201326593,JinairRogue,True,Loss,False,False,False,20395,20395,21840
JinairRogue201326594,201326594,JinairRogue,True,Loss,True,False,False,21843,21843,22442
JinairRogue201588738,201588738,JinairRogue,True,Loss,True,False,False,20438,20438,21053
JinairRogue201850881,201850881,JinairRogue,True,Loss,True,False,False,20439,20439,21240
JinairRogue201850882,201850882,JinairRogue,True,Loss,True,False,False,21834,21834,22383
JinairRogue202113025,202113025,JinairRogue,True,Loss,True,False,False,20439,20439,20837
JinairRogue202113026,202113026,JinairRogue,True,Loss,False,False,False,20906,20906,21841
JinairRogue202113027,202113027,JinairRogue,True,Loss,True,False,False,21843,21843,22528
JinairRogue202113030,202113030,JinairRogue,True,Loss,False,False,False,25819,25819,26381
JinairRogue202113034,202113034,JinairRogue,True,Loss,True,False,False,28069,28069,NA
JinairRogue202375169,202375169,JinairRogue,True,Loss,True,False,False,20441,20441,21178
JinairRogue202375178,202375178,JinairRogue,True,Loss,False,False,False,21384,21384,21843
JinairRogue202375179,202375179,JinairRogue,True,Loss,True,False,False,21846,21846,22442
JinairRogue202637313,202637313,JinairRogue,True,Loss,True,False,False,20441,20441,20980
JinairRogue202637318,202637318,JinairRogue,True,Loss,False,False,False,21032,21032,21843
JinairRogue202637319,202637319,JinairRogue,True,Loss,True,False,False,21846,21846,22370
JinairRogue202637320,202637320,JinairRogue,True,Loss,True,False,False,22373,22373,22684
JinairRogue202637322,202637322,JinairRogue,True,Loss,False,False,False,22876,22876,26381
JinairRogue202899457,202899457,JinairRogue,True,Loss,True,False,False,20442,20442,21103
JinairRogue202899461,202899461,JinairRogue,True,Loss,False,False,False,22813,22813,28523
JinairRogue203161601,203161601,JinairRogue,True,Loss,True,False,False,20442,20442,21154
JinairRogue203161605,203161605,JinairRogue,True,Loss,True,False,False,28356,28356,NA
JinairRogue203423745,203423745,JinairRogue,True,Loss,True,False,False,20442,20442,21080
JinairRogue203423748,203423748,JinairRogue,True,Loss,True,False,False,22165,22165,23656
JinairRogue203423750,203423750,JinairRogue,True,Loss,False,False,False,24925,24925,NA
JinairRogue203685889,203685889,JinairRogue,True,Loss,True,False,False,20442,20442,21083
JinairRogue203685890,203685890,JinairRogue,True,Loss,True,False,False,22137,22137,22442
JinairRogue203948033,203948033,JinairRogue,True,Loss,True,False,False,20458,20458,27931
JinairRogue204210177,204210177,JinairRogue,True,Loss,True,False,False,20459,20459,21212
JinairRogue204210179,204210179,JinairRogue,True,Loss,True,False,False,21837,21837,22434
JinairRogue204472321,204472321,JinairRogue,True,Loss,True,False,False,20574,20574,21057
JinairRogue204472322,204472322,JinairRogue,True,Loss,True,False,False,21059,21059,21333
JinairRogue204472325,204472325,JinairRogue,True,Loss,False,False,False,21650,21650,22066
JinairRogue204734465,204734465,JinairRogue,True,Loss,True,False,False,20574,20574,21124
JinairRogue204734469,204734469,JinairRogue,True,Loss,False,False,False,28212,28212,NA
JinairRogue204996610,204996610,JinairRogue,True,Loss,False,False,False,20606,20606,21843
JinairRogue204996611,204996611,JinairRogue,True,Loss,False,False,False,21845,21845,22966
JinairRogue204996615,204996615,JinairRogue,True,Loss,True,False,False,26802,26802,27970
JinairRogue204996618,204996618,JinairRogue,True,Loss,False,False,False,28031,28031,NA
JinairRogue205258753,205258753,JinairRogue,True,Loss,True,False,False,20578,20578,21105
JinairRogue205258754,205258754,JinairRogue,True,Loss,True,False,False,22066,22066,22446
JinairRogue205258761,205258761,JinairRogue,True,Loss,True,False,False,27651,27651,27859
JinairRogue205520897,205520897,JinairRogue,True,Loss,True,False,False,20584,20584,21200
JinairRogue205520900,205520900,JinairRogue,True,Loss,True,False,False,21837,21837,22400
JinairRogue205783042,205783042,JinairRogue,True,Loss,False,False,False,20654,20654,21844
JinairRogue205783043,205783043,JinairRogue,True,Loss,True,False,False,21846,21846,23946
JinairRogue205783044,205783044,JinairRogue,True,Loss,False,False,False,24525,24525,NA
JinairRogue206307329,206307329,JinairRogue,True,Loss,True,False,False,20617,20617,22518
JinairRogue206307345,206307345,JinairRogue,True,Loss,False,False,False,26915,26915,NA
JinairRogue206569473,206569473,JinairRogue,True,Loss,False,False,False,20662,20662,21846
JinairRogue206569474,206569474,JinairRogue,True,Loss,True,False,False,21849,21849,22512
JinairRogue206569476,206569476,JinairRogue,True,Loss,False,False,False,23116,23116,NA
JinairRogue206831620,206831620,JinairRogue,True,Loss,True,False,False,20744,20744,21227
JinairRogue206831627,206831627,JinairRogue,True,Loss,True,False,False,27120,27120,27958
JinairRogue206831644,206831644,JinairRogue,True,Loss,True,False,False,28349,28349,NA
JinairRogue207093761,207093761,JinairRogue,True,Loss,False,False,False,20664,20664,21846
JinairRogue207093762,207093762,JinairRogue,True,Loss,True,False,False,21849,21849,22421
JinairRogue207355909,207355909,JinairRogue,True,Loss,True,False,False,21066,21066,21305
JinairRogue207618049,207618049,JinairRogue,True,Loss,False,False,False,20666,20666,21847
JinairRogue207618050,207618050,JinairRogue,True,Loss,True,False,False,21849,21849,22424
JinairRogue207880194,207880194,JinairRogue,True,Loss,True,False,False,20754,20754,21115
JinairRogue207880198,207880198,JinairRogue,True,Loss,True,False,False,21850,21850,22472
JinairRogue208142337,208142337,JinairRogue,True,Loss,False,False,False,20668,20668,21847
JinairRogue208142338,208142338,JinairRogue,True,Loss,True,False,False,21849,21849,22442
JinairRogue208404482,208404482,JinairRogue,True,Loss,True,False,False,20754,20754,21229
JinairRogue208404486,208404486,JinairRogue,True,Loss,True,False,False,21749,21749,24031
JinairRogue208404487,208404487,JinairRogue,True,Loss,False,False,False,24038,24038,NA
JinairRogue208666625,208666625,JinairRogue,True,Loss,False,False,False,20670,20670,21849
JinairRogue208666626,208666626,JinairRogue,True,Loss,False,False,False,21851,21851,NA
JinairRogue208928774,208928774,JinairRogue,True,Loss,False,False,False,21036,21036,21849
JinairRogue209190913,209190913,JinairRogue,True,Loss,False,False,False,20930,20930,21850
JinairRogue209715201,209715201,JinairRogue,True,Loss,True,False,False,21047,21047,21419
JinairRogue2097154,2097154,JinairRogue,True,Loss,False,False,False,25302,25302,25787
JinairRogue2097155,2097155,JinairRogue,True,Loss,False,False,False,25817,25817,26364
JinairRogue2097156,2097156,JinairRogue,True,Loss,True,False,False,26370,26370,27093
JinairRogue2097163,2097163,JinairRogue,True,Loss,False,False,False,27189,27189,27583
JinairRogue2097164,2097164,JinairRogue,True,Loss,True,False,False,27589,27589,27732
JinairRogue209977345,209977345,JinairRogue,True,Loss,True,False,False,21047,21047,21436
JinairRogue210501633,210501633,JinairRogue,True,Loss,True,False,False,21048,21048,21349
JinairRogue211025921,211025921,JinairRogue,True,Loss,True,False,False,21048,21048,21392
JinairRogue211288065,211288065,JinairRogue,True,Loss,True,False,False,21048,21048,21332
JinairRogue211550209,211550209,JinairRogue,True,Loss,True,False,False,21051,21051,21378
JinairRogue211812353,211812353,JinairRogue,True,Loss,True,False,False,21051,21051,21399
JinairRogue212074497,212074497,JinairRogue,True,Loss,True,False,False,21051,21051,21333
JinairRogue22282242,22282242,JinairRogue,True,Loss,False,False,True,11583,11583,NA
JinairRogue23068674,23068674,JinairRogue,True,Loss,False,False,False,26716,26716,27120
JinairRogue23330826,23330826,JinairRogue,True,Loss,False,False,False,24907,24907,25674
JinairRogue2359298,2359298,JinairRogue,True,Loss,False,False,False,23574,23574,24438
JinairRogue2359299,2359299,JinairRogue,True,Loss,True,False,False,24444,24444,25736
JinairRogue2359302,2359302,JinairRogue,True,Loss,False,False,False,25820,25820,26370
JinairRogue2359303,2359303,JinairRogue,True,Loss,True,False,False,26373,26373,27101
JinairRogue2359306,2359306,JinairRogue,True,Loss,True,False,False,27592,27592,27727
JinairRogue25690114,25690114,JinairRogue,True,Loss,False,False,False,24285,24285,25135
JinairRogue25690115,25690115,JinairRogue,True,Loss,True,False,False,25142,25142,26061
JinairRogue25690116,25690116,JinairRogue,True,Loss,True,False,False,26809,26809,27825
JinairRogue262146,262146,JinairRogue,True,Loss,False,False,False,11835,11835,12200
JinairRogue262147,262147,JinairRogue,True,Loss,False,True,False,12291,12531,28453
JinairRogue27525125,27525125,JinairRogue,True,Loss,True,False,False,25957,25957,26199
JinairRogue27525129,27525129,JinairRogue,True,Loss,True,False,False,27213,27213,27938
JinairRogue28573698,28573698,JinairRogue,True,Loss,False,False,False,15222,15222,15670
JinairRogue28573699,28573699,JinairRogue,True,Loss,True,False,False,15676,15676,16251
JinairRogue28573700,28573700,JinairRogue,True,Loss,False,False,False,16257,16257,16796
JinairRogue28573701,28573701,JinairRogue,True,Loss,True,False,False,16802,16802,17531
JinairRogue28573702,28573702,JinairRogue,True,Loss,False,False,False,17534,17534,17951
JinairRogue28573704,28573704,JinairRogue,True,Loss,True,False,False,18833,18833,19571
JinairRogue28573709,28573709,JinairRogue,True,Loss,True,False,False,19610,19610,20574
JinairRogue28573710,28573710,JinairRogue,True,Loss,True,False,False,20578,20578,21220
JinairRogue28573711,28573711,JinairRogue,True,Loss,True,False,False,21840,21840,22365
JinairRogue28573712,28573712,JinairRogue,True,Loss,False,False,False,22370,22370,22780
JinairRogue28573713,28573713,JinairRogue,True,Loss,True,False,False,22784,22784,24721
JinairRogue28573719,28573719,JinairRogue,True,Loss,False,False,False,24911,24911,25440
JinairRogue28573720,28573720,JinairRogue,True,Loss,True,False,False,25447,25447,25906
JinairRogue29360133,29360133,JinairRogue,True,Loss,False,False,False,22824,22824,23591
JinairRogue29360134,29360134,JinairRogue,True,Loss,False,False,True,23594,23594,25275
JinairRogue30146573,30146573,JinairRogue,True,Loss,True,False,False,27102,27102,27141
JinairRogue30146583,30146583,JinairRogue,True,Loss,True,False,False,27592,27592,27847
JinairRogue30408706,30408706,JinairRogue,True,Loss,False,False,False,23052,23052,23594
JinairRogue30408707,30408707,JinairRogue,True,Loss,False,False,True,23596,23596,NA
JinairRogue30670853,30670853,JinairRogue,True,Loss,False,False,False,21611,21611,22056
JinairRogue30670854,30670854,JinairRogue,True,Loss,True,False,False,22062,22062,22450
JinairRogue30670855,30670855,JinairRogue,True,Loss,True,False,False,22452,22452,24977
JinairRogue30670859,30670859,JinairRogue,True,Loss,True,False,False,25950,25950,26235
JinairRogue30670860,30670860,JinairRogue,True,Loss,False,False,False,26531,26531,27058
JinairRogue30670861,30670861,JinairRogue,True,Loss,True,False,False,27126,27126,27890
JinairRogue32243714,32243714,JinairRogue,True,Loss,False,True,False,14780,15056,27933
JinairRogue32243718,32243718,JinairRogue,True,Loss,True,False,False,28070,28070,NA
JinairRogue32505858,32505858,JinairRogue,True,Loss,False,False,False,24990,24990,25446
JinairRogue32505859,32505859,JinairRogue,True,Loss,True,False,False,25450,25450,25940
JinairRogue32505861,32505861,JinairRogue,True,Loss,True,False,False,25958,25958,26098
JinairRogue32505868,32505868,JinairRogue,True,Loss,False,False,False,26540,26540,27058
JinairRogue32505869,32505869,JinairRogue,True,Loss,True,False,False,27061,27061,27915
JinairRogue32505888,32505888,JinairRogue,True,Loss,False,False,False,28220,28220,NA
JinairRogue33816578,33816578,JinairRogue,True,Loss,False,True,False,25438,25918,28501
JinairRogue33816579,33816579,JinairRogue,True,Loss,True,False,False,28519,28519,NA
JinairRogue34078725,34078725,JinairRogue,True,Loss,True,False,False,15845,15845,16495
JinairRogue34078728,34078728,JinairRogue,True,Loss,False,False,False,16512,16512,17287
JinairRogue34078729,34078729,JinairRogue,True,Loss,False,False,False,17316,17316,17956
